network_packet_size,login_attempts,session_duration,ip_reputation_score,failed_logins,unusual_time_access,attack_detected,protocol_type_TCP,protocol_type_UDP,browser_type_Chrome,browser_type_Edge,browser_type_Firefox,browser_type_Safari,browser_type_Unknown
669,8,113,0,2,0,1,1,0,1,0,0,0,0
64,1,354,0,1,0,0,1,0,1,0,0,0,0
983,3,355,0,1,0,0,0,1,0,0,1,0,0
799,2,441,0,1,0,1,1,0,0,1,0,0,0
443,3,1508,0,1,1,0,1,0,0,1,0,0,0
105,4,1514,0,1,0,0,1,0,0,1,0,0,0
557,2,716,0,3,0,1,0,1,0,0,0,0,1
211,4,3838,0,1,0,1,1,0,0,0,0,0,1
588,5,1487,0,1,0,0,0,1,1,0,0,0,0
582,4,914,0,3,0,1,1,0,1,0,0,0,0
311,7,177,0,0,0,1,1,0,1,0,0,0,0
724,4,638,0,2,0,0,0,1,0,0,1,0,0
661,3,192,0,1,0,1,0,0,1,0,0,0,0
695,3,287,0,2,0,1,1,0,0,1,0,0,0
501,1,926,0,1,0,0,1,0,1,0,0,0,0
216,3,163,0,3,0,1,0,1,0,0,0,0,1
695,4,76,0,3,0,1,1,0,1,0,0,0,0
445,4,606,0,1,0,0,1,0,0,0,1,0,0
222,6,0,0,3,0,1,1,0,1,0,0,0,0
770,4,751,0,0,0,0,0,1,0,0,1,0,0
919,4,1852,0,1,0,1,0,1,1,0,0,0,0
491,5,168,0,0,0,0,0,1,1,0,0,0,0
931,2,386,0,1,0,0,1,0,0,0,0,1,0
518,6,1985,0,0,0,0,1,0,1,0,0,0,0
423,3,973,0,2,0,0,1,0,1,0,0,0,0
373,3,116,0,2,0,0,1,0,0,0,1,0,0
827,3,385,0,0,0,0,1,0,1,0,0,0,0
343,7,1128,0,2,0,1,1,0,1,0,0,0,0
647,6,874,0,1,0,0,1,0,0,1,0,0,0
388,5,135,0,1,1,1,1,0,0,0,0,0,1
407,4,51,0,0,0,1,1,0,0,0,0,0,1
706,5,915,0,2,1,0,0,1,0,1,0,0,0
423,4,751,0,1,0,0,1,0,0,0,1,0,0
419,4,48,0,3,0,1,1,0,1,0,0,0,0
726,3,2945,0,1,0,0,1,0,1,0,0,0,0
819,3,232,0,1,0,0,0,1,1,0,0,0,0
628,3,390,0,1,0,0,1,0,1,0,0,0,0
369,4,156,0,1,0,0,1,0,1,0,0,0,0
397,7,1410,0,1,0,1,1,0,0,0,1,0,0
515,2,2628,0,1,0,0,1,0,1,0,0,0,0
564,4,191,0,1,0,0,0,1,1,0,0,0,0
302,6,266,0,4,0,1,1,0,1,0,0,0,0
644,4,980,0,2,0,0,1,0,1,0,0,0,0
517,5,600,0,3,0,1,1,0,0,1,0,0,0
156,2,88,0,1,0,0,1,0,1,0,0,0,0
314,4,2111,0,2,1,1,1,0,0,1,0,0,0
399,6,755,0,0,0,0,1,0,1,0,0,0,0
485,5,286,0,1,0,0,0,1,1,0,0,0,0
877,2,538,0,2,0,0,0,1,1,0,0,0,0
547,6,554,0,1,0,0,0,1,0,0,1,0,0
331,6,596,0,2,1,0,1,0,1,0,0,0,0
544,3,550,0,0,0,0,1,0,0,0,1,0,0
429,6,660,0,2,1,0,1,0,0,0,1,0,0
564,2,399,0,4,0,1,1,0,1,0,0,0,0
616,6,126,0,2,0,1,1,0,1,0,0,0,0
741,6,873,0,2,0,0,0,1,1,0,0,0,0
495,5,1258,0,1,1,1,1,0,0,1,0,0,0
827,10,1471,0,1,1,1,0,1,0,0,1,0,0
681,5,17,0,1,0,0,1,0,1,0,0,0,0
358,5,414,0,1,0,0,1,0,0,0,0,1,0
941,3,3069,0,2,0,0,1,0,0,0,1,0,0
565,1,51,0,0,0,0,1,0,1,0,0,0,0
332,7,1231,0,1,0,1,1,0,1,0,0,0,0
830,4,107,0,3,0,1,0,1,1,0,0,0,0
915,2,1392,0,0,1,0,0,1,1,0,0,0,0
493,3,892,0,2,0,0,1,0,1,0,0,0,0
399,3,1032,0,0,0,0,1,0,0,0,1,0,0
465,3,3029,0,2,0,0,0,1,0,0,1,0,0
642,5,2243,0,4,0,1,0,1,1,0,0,0,0
755,5,290,0,2,0,0,1,0,0,0,0,1,0
614,3,376,0,2,0,0,0,1,1,0,0,0,0
520,7,418,0,0,0,1,1,0,0,0,1,0,0
799,5,159,0,0,0,0,1,0,1,0,0,0,0
437,2,383,0,1,0,1,1,0,1,0,0,0,0
706,3,3091,0,1,1,1,1,0,0,0,1,0,0
442,5,537,0,1,0,0,1,0,1,0,0,0,0
586,4,2439,0,1,0,0,1,0,0,0,0,1,0
477,5,59,0,1,0,0,1,0,0,0,1,0,0
488,6,32,0,0,0,0,0,0,1,0,0,0,0
424,1,685,0,1,0,1,0,0,0,1,0,0,0
768,8,1066,0,1,0,1,1,0,0,1,0,0,0
353,1,196,0,2,0,0,1,0,0,1,0,0,0
351,8,559,0,2,0,1,1,0,0,0,1,0,0
924,6,1650,0,3,0,1,1,0,1,0,0,0,0
695,2,1147,0,1,0,0,1,0,0,0,0,1,0
64,5,210,0,1,0,0,1,0,0,1,0,0,0
386,4,325,0,0,0,0,1,0,0,0,0,1,0
137,4,291,0,1,0,0,1,0,1,0,0,0,0
309,2,1016,0,0,0,0,1,0,0,0,0,0,1
64,2,2758,0,1,0,0,0,1,0,0,0,0,1
472,2,262,0,3,0,1,1,0,1,0,0,0,0
271,5,709,0,2,0,1,1,0,1,0,0,0,0
511,7,3576,0,2,0,1,1,0,0,0,1,0,0
174,5,137,0,3,0,1,1,0,0,0,1,0,0
516,1,860,0,0,0,0,1,0,1,0,0,0,0
417,2,322,0,2,1,1,0,1,1,0,0,0,0
800,1,3830,0,1,0,0,1,0,1,0,0,0,0
782,3,92,0,2,0,0,0,1,0,0,1,0,0
657,4,480,0,0,1,0,1,0,1,0,0,0,0
434,5,235,0,1,0,0,1,0,1,0,0,0,0
897,5,25,0,2,0,0,1,0,1,0,0,0,0
189,2,2650,0,2,0,0,1,0,0,1,0,0,0
219,3,671,0,2,0,0,1,0,0,1,0,0,0
483,5,965,0,1,0,0,0,1,0,1,0,0,0
950,5,774,0,1,0,1,1,0,1,0,0,0,0
459,1,128,0,1,1,0,1,0,1,0,0,0,0
463,5,149,0,2,0,0,0,1,1,0,0,0,0
211,4,787,0,1,0,1,1,0,0,0,0,0,1
689,7,1210,0,1,0,1,1,0,1,0,0,0,0
690,5,755,0,2,0,0,1,0,0,0,0,1,0
657,8,675,0,1,0,1,1,0,0,0,1,0,0
374,1,1096,0,2,0,0,1,0,1,0,0,0,0
358,4,223,0,0,1,0,1,0,1,0,0,0,0
241,4,1052,0,0,0,0,1,0,0,1,0,0,0
516,3,423,0,1,0,0,1,0,1,0,0,0,0
283,2,896,0,2,1,0,1,0,0,0,1,0,0
264,4,256,0,2,0,0,1,0,1,0,0,0,0
415,5,118,0,2,0,0,1,0,1,0,0,0,0
402,7,23,0,1,0,1,0,1,1,0,0,0,0
392,5,1301,0,4,0,1,1,0,0,1,0,0,0
593,4,175,0,0,0,0,0,1,0,1,0,0,0
515,1,361,0,0,0,0,1,0,1,0,0,0,0
442,5,1171,0,1,0,1,1,0,1,0,0,0,0
536,3,478,0,2,0,1,1,0,1,0,0,0,0
301,4,196,0,2,0,0,0,1,0,1,0,0,0
521,6,173,0,2,0,0,1,0,1,0,0,0,0
530,2,419,0,3,0,1,0,1,1,0,0,0,0
199,5,666,0,2,0,0,0,0,0,1,0,0,0
699,4,398,0,0,0,0,1,0,0,1,0,0,0
323,4,1879,0,1,0,0,1,0,1,0,0,0,0
518,7,3,0,2,0,1,1,0,0,0,0,0,1
732,5,411,0,1,0,1,1,0,1,0,0,0,0
685,8,1086,0,0,0,1,1,0,1,0,0,0,0
506,3,1772,0,2,0,0,0,1,1,0,0,0,0
427,1,355,0,2,0,0,1,0,1,0,0,0,0
689,2,895,0,2,0,0,1,0,0,1,0,0,0
634,5,694,0,1,0,0,1,0,0,0,1,0,0
376,1,180,0,2,0,0,0,1,1,0,0,0,0
341,2,913,0,2,0,1,1,0,1,0,0,0,0
85,4,229,0,1,0,0,0,1,1,0,0,0,0
530,5,1225,0,1,0,0,0,0,0,1,0,0,0
483,5,1607,0,1,0,0,1,0,1,0,0,0,0
727,3,520,0,2,0,0,1,0,1,0,0,0,0
571,5,44,0,1,0,0,1,0,0,1,0,0,0
766,6,1069,0,0,0,1,1,0,1,0,0,0,0
360,1,503,0,1,0,0,0,1,0,0,1,0,0
727,6,79,0,2,0,1,1,0,0,0,1,0,0
394,2,321,0,2,0,0,1,0,1,0,0,0,0
655,3,274,0,3,0,1,1,0,1,0,0,0,0
208,6,1036,0,3,0,1,1,0,1,0,0,0,0
547,5,441,0,2,0,0,1,0,1,0,0,0,0
103,4,707,0,3,0,1,1,0,1,0,0,0,0
446,2,556,0,1,0,0,0,1,1,0,0,0,0
588,7,1030,0,1,0,1,1,0,0,0,0,1,0
395,3,1012,0,1,0,0,1,0,1,0,0,0,0
289,3,476,0,0,0,0,0,1,0,0,1,0,0
669,4,116,0,2,0,0,0,0,0,0,0,1,0
479,5,419,0,1,0,0,1,0,1,0,0,0,0
402,2,139,0,2,0,1,1,0,0,0,1,0,0
508,2,2558,0,0,0,0,1,0,1,0,0,0,0
1027,5,2398,0,0,0,1,1,0,1,0,0,0,0
730,5,488,0,1,0,0,0,1,0,0,1,0,0
732,2,22,0,1,0,0,1,0,1,0,0,0,0
587,3,375,0,1,0,0,0,1,1,0,0,0,0
533,5,1803,0,2,1,1,1,0,1,0,0,0,0
64,4,271,0,0,0,0,1,0,1,0,0,0,0
364,2,778,0,2,0,0,1,0,1,0,0,0,0
403,1,162,0,0,0,0,1,0,1,0,0,0,0
125,7,1395,0,3,0,1,1,0,0,0,1,0,0
268,6,1779,0,2,1,0,1,0,1,0,0,0,0
103,6,763,0,2,0,1,1,0,0,0,1,0,0
492,5,782,0,2,0,0,0,1,0,1,0,0,0
663,2,380,0,2,0,0,1,0,1,0,0,0,0
721,3,982,0,0,0,0,0,1,0,1,0,0,0
582,4,520,0,1,0,0,1,0,0,1,0,0,0
307,4,1094,0,2,0,0,0,1,1,0,0,0,0
113,2,2766,0,4,0,1,0,0,0,1,0,0,0
148,1,1382,0,1,1,0,1,0,1,0,0,0,0
246,4,582,0,2,0,1,0,1,0,0,1,0,0
322,9,3086,0,4,0,1,1,0,0,0,0,0,1
468,6,747,0,2,0,1,0,1,1,0,0,0,0
297,2,53,0,2,0,0,1,0,0,0,1,0,0
567,3,1048,0,2,0,0,1,0,1,0,0,0,0
453,3,1372,0,1,0,0,1,0,1,0,0,0,0
502,6,115,0,2,0,0,1,0,1,0,0,0,0
728,4,909,0,3,0,1,1,0,1,0,0,0,0
263,5,2029,0,2,0,1,0,0,0,0,1,0,0
583,6,231,0,3,0,1,0,1,1,0,0,0,0
497,7,703,0,3,0,1,1,0,1,0,0,0,0
433,2,256,0,2,0,0,0,1,1,0,0,0,0
677,5,1191,0,3,0,1,0,1,1,0,0,0,0
675,3,695,0,1,0,0,1,0,1,0,0,0,0
310,4,446,0,0,0,0,1,0,0,0,0,1,0
463,6,23,0,1,0,1,1,0,0,0,0,0,1
556,1,2317,0,1,1,0,0,1,1,0,0,0,0
445,7,550,0,1,0,1,0,1,0,0,1,0,0
617,3,1304,0,0,0,1,1,0,1,0,0,0,0
556,1,397,0,1,0,0,1,0,0,0,1,0,0
866,5,1512,0,2,0,1,0,1,1,0,0,0,0
193,6,139,0,0,0,1,0,1,1,0,0,0,0
475,5,210,0,1,0,0,0,1,1,0,0,0,0
318,4,324,0,1,0,0,1,0,1,0,0,0,0
620,7,74,0,2,0,1,1,0,1,0,0,0,0
176,3,469,0,1,0,1,1,0,1,0,0,0,0
569,3,532,0,0,0,1,1,0,0,0,0,1,0
373,4,97,0,2,0,0,0,1,1,0,0,0,0
353,3,445,0,2,0,0,1,0,0,1,0,0,0
210,1,175,0,0,0,0,0,1,1,0,0,0,0
406,5,1664,0,0,0,1,1,0,1,0,0,0,0
716,3,569,0,2,0,1,0,1,1,0,0,0,0
494,2,2428,0,3,0,1,1,0,0,0,0,0,1
625,1,334,0,2,1,0,1,0,1,0,0,0,0
832,5,334,0,1,0,1,1,0,1,0,0,0,0
552,3,330,0,1,0,0,1,0,0,0,1,0,0
388,2,249,0,0,0,0,0,1,1,0,0,0,0
593,8,1226,0,2,0,1,1,0,0,1,0,0,0
391,2,265,0,1,0,1,1,0,1,0,0,0,0
399,4,271,0,4,0,1,0,1,0,0,1,0,0
196,2,38,0,0,0,1,0,1,0,1,0,0,0
685,7,2690,0,3,0,1,1,0,0,0,0,0,1
422,8,1739,0,1,0,1,0,1,0,0,0,0,1
536,6,276,0,3,0,1,1,0,1,0,0,0,0
292,5,588,0,1,1,1,1,0,1,0,0,0,0
587,4,527,0,1,0,0,1,0,0,0,1,0,0
347,5,73,0,0,0,0,1,0,1,0,0,0,0
471,4,606,0,0,0,0,1,0,1,0,0,0,0
675,6,96,0,3,0,1,1,0,0,0,0,0,1
658,3,455,0,1,0,0,1,0,1,0,0,0,0
495,7,73,0,4,0,1,0,1,1,0,0,0,0
146,7,711,0,2,0,1,1,0,1,0,0,0,0
1098,4,40,0,2,0,0,0,0,0,0,1,0,0
849,4,792,0,2,0,0,0,1,0,0,1,0,0
644,2,982,0,3,0,1,1,0,0,1,0,0,0
349,12,676,0,1,0,1,1,0,0,1,0,0,0
477,4,507,0,3,1,1,1,0,1,0,0,0,0
391,3,50,0,1,0,0,0,1,0,1,0,0,0
752,4,9,0,2,0,1,1,0,0,0,0,0,1
552,3,335,0,2,0,0,1,0,0,1,0,0,0
343,4,1180,0,3,1,1,0,1,0,1,0,0,0
405,4,833,0,1,0,0,1,0,0,0,1,0,0
724,5,107,0,1,0,0,1,0,0,0,1,0,0
820,9,931,0,3,0,1,1,0,0,1,0,0,0
805,4,684,0,0,0,0,0,1,1,0,0,0,0
651,5,145,0,2,0,1,0,1,0,0,0,0,1
449,2,1126,0,2,1,0,1,0,1,0,0,0,0
64,5,1418,0,3,0,1,1,0,1,0,0,0,0
559,4,211,0,0,0,0,0,1,1,0,0,0,0
499,1,808,0,1,0,1,0,1,0,1,0,0,0
527,5,380,0,2,0,0,0,1,1,0,0,0,0
510,5,48,0,3,0,1,1,0,1,0,0,0,0
234,6,1580,0,2,0,0,0,1,1,0,0,0,0
611,5,1375,0,1,0,0,1,0,0,1,0,0,0
626,2,306,0,0,1,0,1,0,0,1,0,0,0
636,7,606,0,1,0,1,0,1,1,0,0,0,0
689,3,574,0,1,1,0,1,0,1,0,0,0,0
620,2,156,0,2,0,0,0,1,1,0,0,0,0
417,2,125,0,1,0,0,1,0,1,0,0,0,0
485,7,1487,0,1,0,1,0,1,1,0,0,0,0
518,5,1616,0,2,0,1,1,0,1,0,0,0,0
521,1,1033,0,0,0,0,1,0,1,0,0,0,0
699,3,60,0,2,0,0,1,0,0,0,1,0,0
628,7,1918,0,2,0,1,1,0,1,0,0,0,0
915,8,3160,0,0,0,1,0,1,0,0,0,1,0
941,4,1195,0,2,0,0,1,0,1,0,0,0,0
515,2,348,0,1,0,1,1,0,0,1,0,0,0
64,4,416,0,0,1,1,1,0,0,0,1,0,0
747,4,1629,0,1,0,1,0,1,0,1,0,0,0
391,1,263,0,1,0,0,1,0,0,1,0,0,0
339,2,122,0,2,0,0,1,0,0,1,0,0,0
420,2,1384,0,2,0,1,1,0,0,0,0,0,1
410,2,171,0,1,0,0,0,1,1,0,0,0,0
622,4,1902,0,2,1,0,1,0,1,0,0,0,0
188,9,724,0,3,0,1,1,0,1,0,0,0,0
284,6,648,0,0,0,0,0,1,0,1,0,0,0
568,2,1195,0,0,0,0,1,0,0,0,1,0,0
624,9,13,0,1,0,1,1,0,0,0,0,1,0
628,6,1000,0,3,0,1,0,0,0,0,1,0,0
342,6,730,0,1,0,0,1,0,1,0,0,0,0
304,2,593,0,1,0,0,1,0,1,0,0,0,0
398,3,196,0,3,1,1,1,0,1,0,0,0,0
547,4,1414,0,1,0,0,0,1,1,0,0,0,0
797,1,230,0,2,0,0,1,0,1,0,0,0,0
90,6,538,0,5,1,1,1,0,0,0,1,0,0
455,3,137,0,2,1,0,1,0,0,1,0,0,0
233,7,2910,0,1,0,1,0,1,0,0,1,0,0
169,4,173,0,1,0,0,1,0,1,0,0,0,0
693,7,1300,0,2,0,1,1,0,1,0,0,0,0
608,5,244,0,0,0,0,1,0,1,0,0,0,0
589,2,236,0,4,0,1,1,0,0,0,1,0,0
684,5,438,0,3,0,1,0,1,0,0,1,0,0
404,4,1495,0,1,0,0,1,0,1,0,0,0,0
413,2,930,0,2,0,1,0,1,1,0,0,0,0
937,3,1642,0,4,0,1,1,0,0,0,1,0,0
450,7,38,0,2,1,1,0,1,1,0,0,0,0
647,5,2493,0,2,0,0,1,0,0,0,0,1,0
501,3,64,0,2,0,0,1,0,1,0,0,0,0
130,4,1021,0,2,0,1,0,0,1,0,0,0,0
91,7,185,0,3,0,1,0,0,1,0,0,0,0
384,3,1470,0,0,1,0,1,0,1,0,0,0,0
711,1,1586,0,1,0,0,1,0,1,0,0,0,0
657,3,641,0,0,0,0,1,0,1,0,0,0,0
682,3,412,0,3,0,1,0,1,0,0,1,0,0
302,7,1261,0,1,0,1,1,0,1,0,0,0,0
823,4,1657,0,1,0,0,1,0,1,0,0,0,0
307,4,1072,0,2,0,0,1,0,0,0,0,1,0
542,8,1899,0,0,1,1,0,1,1,0,0,0,0
497,3,787,0,2,0,0,1,0,1,0,0,0,0
465,2,888,0,1,1,0,1,0,1,0,0,0,0
767,4,678,0,0,0,0,1,0,1,0,0,0,0
358,7,535,0,0,1,1,1,0,1,0,0,0,0
230,2,851,0,2,0,0,1,0,1,0,0,0,0
503,1,658,0,1,0,0,0,1,0,1,0,0,0
420,5,1051,0,3,0,1,0,1,0,0,1,0,0
1175,1,2177,0,2,0,0,1,0,1,0,0,0,0
635,4,373,0,2,0,0,0,1,1,0,0,0,0
418,3,423,0,2,0,0,1,0,0,1,0,0,0
288,2,12,0,1,0,1,1,0,1,0,0,0,0
123,3,598,0,1,0,0,0,0,1,0,0,0,0
294,7,112,0,4,0,1,1,0,0,1,0,0,0
522,3,1007,0,3,0,1,1,0,0,0,1,0,0
785,4,1209,0,1,0,0,0,0,0,0,1,0,0
724,1,1026,0,1,0,1,1,0,1,0,0,0,0
545,2,632,0,1,1,0,0,1,0,1,0,0,0
435,3,611,0,2,0,0,0,1,1,0,0,0,0
553,5,832,0,3,0,1,1,0,1,0,0,0,0
396,5,647,0,0,0,1,1,0,1,0,0,0,0
843,7,1109,0,4,0,1,1,0,1,0,0,0,0
462,7,1799,0,1,1,1,1,0,0,1,0,0,0
482,5,614,0,1,0,0,1,0,1,0,0,0,0
64,6,93,0,2,0,0,0,1,0,0,1,0,0
460,5,112,0,0,0,0,1,0,1,0,0,0,0
667,1,377,0,3,0,1,1,0,1,0,0,0,0
286,2,548,0,0,0,0,1,0,0,0,1,0,0
349,5,203,0,0,1,0,1,0,1,0,0,0,0
658,8,482,0,4,0,1,0,1,0,0,1,0,0
204,5,116,0,1,0,0,1,0,1,0,0,0,0
711,5,220,0,1,0,0,0,1,1,0,0,0,0
393,3,1059,0,1,0,0,1,0,1,0,0,0,0
422,3,3390,0,1,0,0,1,0,1,0,0,0,0
275,4,164,0,3,0,1,1,0,0,0,1,0,0
575,10,331,0,2,0,1,1,0,1,0,0,0,0
991,1,345,0,1,0,0,1,0,1,0,0,0,0
656,3,202,0,1,0,0,1,0,0,0,0,1,0
327,4,182,0,1,0,0,0,1,1,0,0,0,0
727,3,112,0,4,0,1,1,0,1,0,0,0,0
436,1,1904,0,2,0,0,0,1,0,1,0,0,0
774,5,838,0,1,0,1,1,0,0,0,1,0,0
661,5,274,0,1,0,1,1,0,1,0,0,0,0
64,1,238,0,0,1,0,1,0,1,0,0,0,0
299,4,712,0,1,0,0,1,0,1,0,0,0,0
688,1,955,0,1,0,0,0,1,1,0,0,0,0
530,5,233,0,1,0,1,1,0,1,0,0,0,0
295,3,341,0,1,0,0,1,0,1,0,0,0,0
373,3,274,0,2,0,0,1,0,0,1,0,0,0
118,7,73,0,3,1,1,1,0,1,0,0,0,0
482,4,390,0,1,0,0,0,1,0,1,0,0,0
942,7,610,0,1,0,1,1,0,0,0,1,0,0
660,1,852,0,2,0,0,0,1,1,0,0,0,0
938,4,431,0,2,0,0,1,0,0,1,0,0,0
676,2,3277,0,2,0,0,0,1,0,0,1,0,0
705,6,786,0,3,0,1,0,1,1,0,0,0,0
894,3,1741,0,1,0,1,1,0,1,0,0,0,0
575,6,1981,0,0,0,0,1,0,1,0,0,0,0
462,3,1378,0,3,0,1,0,1,1,0,0,0,0
706,2,251,0,1,0,1,1,0,0,0,1,0,0
790,5,451,0,1,0,0,0,1,0,0,1,0,0
404,2,0,0,1,1,0,1,0,0,1,0,0,0
355,6,480,0,3,0,1,1,0,1,0,0,0,0
527,4,278,0,2,1,0,0,1,1,0,0,0,0
666,6,94,0,2,0,0,1,0,0,0,1,0,0
659,2,1459,0,2,0,0,1,0,0,1,0,0,0
215,6,895,0,5,0,1,1,0,0,1,0,0,0
882,2,5613,0,3,0,1,1,0,1,0,0,0,0
371,2,551,0,0,0,0,0,1,1,0,0,0,0
446,6,321,0,4,0,1,0,1,1,0,0,0,0
319,1,245,0,2,0,0,0,1,1,0,0,0,0
1039,6,457,0,2,1,0,1,0,1,0,0,0,0
548,5,296,0,1,0,0,1,0,0,0,0,1,0
329,6,3747,0,4,0,1,0,1,0,0,0,0,1
672,4,161,0,1,1,0,1,0,1,0,0,0,0
653,5,15,0,3,0,1,1,0,0,0,0,1,0
462,2,111,0,1,0,0,0,1,1,0,0,0,0
668,4,1777,0,0,0,1,1,0,0,0,1,0,0
334,5,947,0,2,0,0,1,0,1,0,0,0,0
401,2,1225,0,3,0,1,1,0,0,1,0,0,0
97,6,309,0,3,0,1,1,0,1,0,0,0,0
235,1,779,0,2,0,1,1,0,0,0,1,0,0
861,2,984,0,1,0,0,0,1,0,1,0,0,0
828,3,316,0,2,0,0,1,0,1,0,0,0,0
513,5,1031,0,0,0,0,1,0,0,0,1,0,0
832,5,794,0,1,0,0,0,1,0,0,1,0,0
467,4,281,0,2,0,0,1,0,0,1,0,0,0
451,4,43,0,1,0,0,1,0,0,0,1,0,0
511,8,217,0,2,0,1,1,0,1,0,0,0,0
475,5,773,0,2,0,0,0,1,1,0,0,0,0
456,4,731,0,2,0,0,1,0,0,1,0,0,0
728,3,566,0,2,1,1,1,0,0,0,1,0,0
530,2,231,0,1,0,0,1,0,1,0,0,0,0
642,4,470,0,1,0,0,1,0,1,0,0,0,0
706,5,124,0,0,0,0,1,0,1,0,0,0,0
577,3,868,0,2,0,0,1,0,1,0,0,0,0
305,4,1627,0,2,0,0,1,0,1,0,0,0,0
229,3,498,0,1,0,0,1,0,1,0,0,0,0
529,6,191,0,1,0,0,1,0,0,0,1,0,0
465,5,1407,0,1,0,1,1,0,0,1,0,0,0
517,2,300,0,1,0,0,1,0,0,0,1,0,0
496,6,721,0,1,0,1,0,1,1,0,0,0,0
1016,2,62,0,4,0,1,0,1,1,0,0,0,0
233,9,1012,0,1,0,1,0,0,0,0,1,0,0
102,4,493,0,2,0,1,1,0,0,0,0,0,1
566,7,440,0,0,1,1,1,0,1,0,0,0,0
424,6,2184,0,2,1,1,1,0,0,0,1,0,0
563,3,541,0,2,0,0,1,0,1,0,0,0,0
616,2,13,0,1,1,0,1,0,0,1,0,0,0
756,4,2571,0,2,0,0,1,0,1,0,0,0,0
198,4,9,0,0,1,0,1,0,1,0,0,0,0
388,4,614,0,1,0,1,1,0,1,0,0,0,0
585,3,803,0,1,0,1,1,0,1,0,0,0,0
654,4,1799,0,2,1,0,1,0,0,0,1,0,0
938,7,909,0,2,0,1,1,0,1,0,0,0,0
691,3,1333,0,4,0,1,1,0,1,0,0,0,0
488,7,1175,0,0,0,1,0,0,0,1,0,0,0
321,4,192,0,1,0,1,1,0,0,1,0,0,0
387,3,964,0,3,0,1,1,0,0,0,1,0,0
381,10,811,0,3,0,1,0,1,1,0,0,0,0
631,4,223,0,2,0,0,1,0,0,0,1,0,0
551,4,109,0,2,0,0,1,0,1,0,0,0,0
235,2,1114,0,1,0,0,1,0,0,0,1,0,0
412,1,2835,0,1,0,0,1,0,1,0,0,0,0
675,3,1072,0,0,0,0,1,0,1,0,0,0,0
570,1,1107,0,1,1,0,1,0,0,0,1,0,0
613,2,145,0,1,1,1,1,0,0,1,0,0,0
576,7,227,0,2,1,1,0,1,0,1,0,0,0
825,3,705,0,1,0,1,1,0,1,0,0,0,0
547,5,25,0,1,1,0,1,0,1,0,0,0,0
422,1,881,0,2,0,0,1,0,0,0,0,1,0
316,4,125,0,2,0,0,1,0,1,0,0,0,0
549,2,426,0,0,0,0,0,1,0,0,1,0,0
64,2,308,0,1,0,1,1,0,1,0,0,0,0
463,3,90,0,1,0,0,0,1,1,0,0,0,0
458,4,691,0,1,0,0,1,0,0,0,0,1,0
227,1,358,0,0,1,0,0,1,1,0,0,0,0
314,1,35,0,3,0,1,1,0,0,0,1,0,0
661,6,470,0,1,0,1,1,0,1,0,0,0,0
546,2,713,0,2,0,0,0,1,0,0,0,1,0
520,2,111,0,3,0,1,0,1,0,1,0,0,0
561,2,703,0,1,0,1,1,0,1,0,0,0,0
518,1,287,0,1,0,0,0,0,1,0,0,0,0
748,3,240,0,4,1,1,1,0,1,0,0,0,0
524,2,1269,0,2,0,0,1,0,1,0,0,0,0
208,4,504,0,0,0,1,1,0,1,0,0,0,0
826,2,379,0,3,0,1,0,1,0,0,1,0,0
574,2,1341,0,0,0,0,0,0,1,0,0,0,0
382,6,1929,0,0,0,0,1,0,1,0,0,0,0
249,4,302,0,2,0,0,1,0,0,0,1,0,0
579,5,41,0,2,0,0,1,0,1,0,0,0,0
476,4,622,0,2,0,1,1,0,1,0,0,0,0
814,5,1004,0,1,1,0,1,0,1,0,0,0,0
430,6,708,0,1,0,0,1,0,0,1,0,0,0
332,5,931,0,3,0,1,1,0,0,1,0,0,0
679,4,832,0,2,0,0,1,0,0,0,1,0,0
685,3,2498,0,1,0,0,1,0,0,1,0,0,0
533,7,1607,0,3,0,1,0,1,1,0,0,0,0
635,4,113,0,1,0,0,1,0,0,0,1,0,0
492,6,482,0,2,1,0,1,0,1,0,0,0,0
546,6,485,0,2,0,0,1,0,1,0,0,0,0
732,4,487,0,1,0,0,1,0,1,0,0,0,0
625,2,2135,0,1,1,0,1,0,1,0,0,0,0
466,6,317,0,2,0,0,1,0,1,0,0,0,0
770,2,762,0,0,0,1,0,0,1,0,0,0,0
64,4,1813,0,1,0,0,1,0,0,0,1,0,0
910,4,41,0,1,1,0,1,0,1,0,0,0,0
158,4,1686,0,1,0,0,1,0,1,0,0,0,0
374,2,1158,0,1,0,0,1,0,0,1,0,0,0
491,5,186,0,1,0,0,0,1,1,0,0,0,0
470,5,315,0,1,0,0,0,0,0,0,0,1,0
701,4,297,0,2,0,0,1,0,0,1,0,0,0
288,3,200,0,1,0,0,1,0,1,0,0,0,0
552,4,814,0,3,0,1,0,1,0,1,0,0,0
384,3,3251,0,1,0,0,1,0,1,0,0,0,0
559,3,145,0,2,0,0,0,1,1,0,0,0,0
487,7,211,0,2,0,1,0,1,0,1,0,0,0
518,3,274,0,1,0,1,1,0,0,1,0,0,0
390,1,2218,0,2,0,0,0,0,0,0,1,0,0
397,2,786,0,0,0,0,0,0,0,1,0,0,0
557,1,191,0,1,0,0,0,1,0,0,1,0,0
688,2,1303,0,0,0,0,1,0,1,0,0,0,0
380,3,2049,0,2,0,0,1,0,0,1,0,0,0
326,7,413,0,0,0,1,1,0,1,0,0,0,0
622,4,151,0,1,0,0,1,0,1,0,0,0,0
